transaction_id,user_id,transaction_amount,hour_of_day,is_new_device,is_new_ip,is_foreign_country,distance_from_usual_km,is_phishing_detected,is_fraud_label
TXN_240B0BD68C,USR_7056,12.62,8,0,0,0,38.51,0,0
TXN_2753FB8C56,USR_2616,137.58,8,0,0,0,43.04,0,0
TXN_BE5685959D,USR_9686,49.52,15,0,0,0,57.39,0,0
TXN_230A7B311B,USR_7444,87.36,15,0,0,0,0.43,0,0
TXN_B44147538D,USR_4867,26.17,15,0,0,0,3.7,0,0
TXN_516AB6DCD1,USR_7996,50.21,15,0,0,0,21.56,0,0
TXN_8B1EDCEC17,USR_2526,51.09,22,0,0,0,56.56,0,0
TXN_649171AA55,USR_8655,635.2,6,1,0,0,18.28,0,0
TXN_C89FC69A60,USR_4613,32.15,13,0,0,0,11.18,0,0
TXN_CC3C85E063,USR_2317,76.11,14,0,0,0,8.18,0,0
TXN_FD2DC9E049,USR_1461,27.73,22,0,0,1,4.6,0,0
TXN_3D31F724AB,USR_1571,159.31,8,0,0,0,14.3,0,0
TXN_F69BAA9A71,USR_2305,38.47,7,0,1,0,7.74,0,0
TXN_A0F8E092FF,USR_5450,71.11,13,0,0,0,12.93,0,0
TXN_458D713AF1,USR_4693,25.26,13,0,0,0,3.79,0,0
TXN_2EF69511EF,USR_9774,7.14,16,0,0,0,3.86,0,0
TXN_60AF423042,USR_3038,15.12,14,0,0,0,48.12,0,0
TXN_353779C4DA,USR_5461,0.97,5,1,1,1,3023.62,1,1
TXN_BD05D50AC0,USR_8498,63.93,11,0,0,0,0.34,0,0
TXN_CB6E596157,USR_2904,21.39,13,0,0,0,5.08,0,0
TXN_A371F65C64,USR_4048,25.66,6,0,0,0,4.94,0,0
TXN_4F13ABCFDD,USR_4209,46.0,9,0,0,0,18.26,0,0
TXN_44123B3683,USR_4362,129.68,6,0,0,1,18.0,0,0
TXN_A361C776B6,USR_2833,17.97,8,0,0,0,11.79,0,0
TXN_807F6D6597,USR_9889,39.96,22,0,0,0,4.49,0,0
TXN_C3AD30BC4D,USR_6237,111.84,9,0,0,0,1.74,0,0
TXN_770A0AD27D,USR_4631,610.91,13,0,0,0,46.36,0,0
TXN_27BCE54D23,USR_1039,19.04,12,0,0,0,8.48,0,0
TXN_2DF7A6D609,USR_2174,18.94,11,0,0,0,2.47,0,0
TXN_66FBB5DDDD,USR_1554,55.66,21,0,0,0,26.67,0,0
TXN_9A779CBD6C,USR_1045,40.6,19,0,0,0,6.05,0,0
TXN_AEB5CC97C4,USR_2527,113.89,0,0,0,0,6.35,0,0
TXN_89C6591207,USR_5320,32.64,8,1,0,0,39.82,0,0
TXN_3D32152ACD,USR_9630,13.83,22,0,0,0,1.02,0,0
TXN_19F5390BB1,USR_6656,47.21,13,0,0,0,1.64,0,0
TXN_E0DD376F62,USR_7891,34.24,13,0,0,1,13.83,1,0
TXN_D80844B34F,USR_3839,32.05,16,0,0,0,2.18,0,0
TXN_AC56E1AE28,USR_9785,38.11,21,1,0,1,2.97,0,0
TXN_7EAD920796,USR_4921,81.84,5,0,0,0,15.52,0,0
TXN_B643AB9AA9,USR_6433,17.42,13,0,0,0,4.39,0,0
TXN_DC4C1D3158,USR_2230,59.47,8,1,0,0,10.38,0,0
TXN_3B0149C8DE,USR_8224,178.83,17,0,0,0,5.16,0,0
TXN_0DF8D28910,USR_6713,356.44,11,0,1,0,31.39,0,0
TXN_4451733B51,USR_3983,138.38,20,0,0,0,11.49,0,0
TXN_98C3EDCD91,USR_5007,101.85,10,0,0,0,8.0,0,0
TXN_CFC368927A,USR_1401,27.24,10,0,0,1,27.02,0,0
TXN_877B43C586,USR_8753,244.79,19,0,0,0,3.4,0,0
TXN_9388BD0C68,USR_8091,80.49,16,0,0,0,11.56,0,0
TXN_D3714EFA55,USR_3184,258.28,13,0,0,0,29.81,0,0
TXN_DB3B639E8F,USR_6444,5.31,11,0,0,0,8.52,0,0
TXN_B421C9E7D4,USR_5827,90.59,16,0,0,0,11.63,0,0
TXN_C5922CAD5B,USR_2474,2535.32,23,0,1,0,3286.1,1,1
TXN_C2849CE066,USR_9796,110.93,14,0,0,0,41.29,0,0
TXN_6F28C36D61,USR_1721,6.23,22,0,1,0,18.21,0,0
TXN_478C882413,USR_5971,10.43,20,0,0,0,0.52,0,0
TXN_4974D79AD5,USR_6909,92.8,15,0,1,0,9.53,0,0
TXN_80FF62706E,USR_3946,114.3,1,1,0,0,26.53,0,0
TXN_366D2A5E51,USR_7394,206.89,11,0,1,0,7.41,0,0
TXN_3D8DFFA297,USR_8508,122.28,17,0,0,1,12.63,0,0
TXN_9B27884633,USR_5438,970.34,1,1,1,1,13668.54,0,1
TXN_07DBA70B2E,USR_6000,137.23,17,1,0,0,3.2,0,0
TXN_A75EF67F26,USR_2019,15.27,9,0,0,0,4.99,0,0
TXN_3E92F52142,USR_3828,25.42,14,0,0,0,13.47,0,0
TXN_6F9E570557,USR_5608,46.59,8,0,0,0,1.17,0,0
TXN_ABDEEBCBA3,USR_8971,58.5,10,0,0,0,0.15,0,0
TXN_123627AAD0,USR_1252,73.05,0,0,0,0,17.92,0,0
TXN_A664951595,USR_9983,93.28,13,0,0,1,26.04,0,0
TXN_7F944809F5,USR_9817,45.24,18,0,0,0,4.56,0,0
TXN_32C7CF3F49,USR_9506,10.47,13,0,0,0,3.14,0,0
TXN_2490D286F6,USR_7902,10.56,12,0,0,0,40.21,0,0
TXN_1CDD206370,USR_5591,235.03,15,0,0,0,2.75,0,0
TXN_92E4C61B9A,USR_6016,90.63,16,0,0,0,17.85,0,0
TXN_5FF4F5894D,USR_9315,12.79,10,0,0,0,62.04,0,0
TXN_7D9F4B73A2,USR_8101,40.03,9,0,0,0,0.7,0,0
TXN_36F8B37FAF,USR_3000,330.89,7,0,0,0,2.87,0,0
TXN_DB81AE305E,USR_2551,82.09,18,1,0,0,14.39,0,0
TXN_D4F04823F6,USR_5995,19.94,12,0,0,0,8.62,0,0
TXN_965D826E88,USR_4606,75.4,9,0,0,0,7.1,0,0
TXN_7D9B04AE83,USR_6139,4169.85,1,1,1,0,1999.71,1,1
TXN_7D204598F0,USR_9074,8.49,11,0,0,0,3.75,0,0
TXN_22C80758C2,USR_2460,45.93,3,0,0,0,6.65,0,0
TXN_397DA56845,USR_6546,196.82,12,0,0,0,33.2,0,0
TXN_7685F18E52,USR_6978,135.42,20,0,0,0,11.17,0,0
TXN_07AB448D46,USR_3562,550.75,15,0,0,0,7.35,0,0
TXN_DD97A5EB6D,USR_6474,15.92,10,0,0,0,7.55,0,0
TXN_A0811C20A4,USR_9148,90.93,22,1,0,0,18.29,0,0
TXN_498B8C2640,USR_7284,89.85,12,0,0,0,0.98,0,0
TXN_34AC7DE20A,USR_1722,19.94,13,0,0,0,4.6,0,0
TXN_ABEFDFB19E,USR_4475,38.32,21,0,0,0,8.11,0,0
TXN_51468A009A,USR_5067,147.31,18,0,0,0,5.38,0,0
TXN_D779ED82AD,USR_7312,253.74,6,0,0,0,20.85,0,0
TXN_09A6CB2A88,USR_1118,18.33,12,0,0,0,0.95,0,0
TXN_56986499F6,USR_1837,24.52,9,0,0,0,34.31,0,0
TXN_7B09F1A31C,USR_2234,66.26,7,0,0,0,35.87,0,0
TXN_A796B54838,USR_1494,27.86,16,0,0,0,0.04,0,0
TXN_925BB6B77C,USR_1122,67.05,17,0,1,1,44.03,0,0
TXN_4E08A31AA6,USR_3121,92.38,13,0,0,0,5.24,0,0
TXN_062726C14C,USR_7190,980.6,1,1,1,0,6299.73,1,1
TXN_EDAF2EEE6E,USR_5197,36.01,8,0,0,0,2.61,0,0
TXN_EE867B8634,USR_9038,23.84,19,0,0,1,27.47,0,0
TXN_EEEA9C223A,USR_3085,2550.54,5,1,0,1,6725.74,0,1
TXN_5F8C061E0F,USR_6630,23.11,15,0,0,0,4.97,0,0
TXN_A95D7379CE,USR_8335,4783.22,23,1,1,1,11787.63,1,1
TXN_FC2E5014E0,USR_2531,108.87,8,1,0,1,0.66,0,0
TXN_ED5B58EA54,USR_8240,52.37,15,0,0,0,0.04,0,0
TXN_DB5775EBC8,USR_9897,59.66,20,0,0,0,6.68,0,0
TXN_FC08E787B3,USR_8291,16.01,11,1,0,0,13.95,0,0
TXN_E213E7F610,USR_8050,0.17,4,1,1,1,4615.63,1,1
TXN_6419BBE4B2,USR_1581,32.57,13,0,0,0,11.31,0,0
TXN_B0969730F4,USR_5142,66.0,12,0,0,0,26.82,0,0
TXN_50469D371D,USR_7609,33.06,0,0,0,0,27.18,0,0
TXN_A095AD8C10,USR_5612,96.59,10,0,0,0,10.22,0,0
TXN_356D14CCB8,USR_4512,800.0,15,0,0,0,0.82,0,0
TXN_47150807B5,USR_2141,29.13,9,0,0,0,2.64,0,0
TXN_2672B3B614,USR_8222,74.41,12,0,0,0,9.35,0,0
TXN_1F0BBEDF27,USR_8770,157.24,7,0,0,0,20.59,0,0
TXN_C80FFEDBEC,USR_8101,40.26,21,0,0,0,6.33,0,0
TXN_0F6A8BC664,USR_2601,7.2,12,0,0,0,33.15,0,0
TXN_179A1CEB3A,USR_9048,205.28,8,0,0,1,0.08,1,0
TXN_AF98817E1F,USR_2395,113.64,18,0,0,0,6.91,0,0
TXN_F42887FD6C,USR_6241,106.94,19,1,0,0,3.83,0,0
TXN_E63D1E086A,USR_8982,109.03,16,0,0,1,35.05,0,0
TXN_0D74114D10,USR_2715,391.25,12,0,0,0,0.51,0,0
TXN_466901F39B,USR_6992,92.44,13,0,0,0,1.9,0,0
TXN_5830B25D0A,USR_6088,47.12,16,1,0,1,38.14,0,0
TXN_3DA44F1AE7,USR_1919,201.47,19,0,0,0,3.51,0,0
TXN_D07A6A0B56,USR_4282,47.48,13,0,0,0,5.66,0,0
TXN_EB67B62FC2,USR_7825,55.5,9,0,0,0,35.29,0,0
TXN_F358DAF8EA,USR_3598,10.54,12,0,0,0,24.37,0,0
TXN_09318A415A,USR_6684,92.51,16,0,0,0,17.88,0,0
TXN_8F9F3BDBBA,USR_6434,191.95,1,0,0,0,20.78,0,0
TXN_BD14B7CB81,USR_4883,73.5,9,0,0,0,6.18,0,0
TXN_73754921CF,USR_4358,80.65,10,0,0,0,3.88,0,0
TXN_71F3A6277B,USR_5820,38.07,9,0,0,0,14.81,0,0
TXN_02415D8EEE,USR_3183,99.41,7,0,0,0,12.58,0,0
TXN_25B7F02139,USR_9319,330.69,14,0,0,0,0.57,0,0
TXN_DDC2855B40,USR_1544,11.59,16,0,0,0,18.8,0,0
TXN_92728B4C89,USR_9164,14.77,14,0,0,0,12.12,0,0
TXN_96C819D25B,USR_2154,44.44,20,0,0,0,1.2,0,0
TXN_B10C19644A,USR_7059,1512.8,2,1,1,1,6250.91,1,1
TXN_78988AB3A4,USR_4830,63.78,11,0,0,0,2.28,0,0
TXN_5BFCFF7CE1,USR_2737,26.74,18,0,0,0,19.83,0,0
TXN_AFD7B63E97,USR_3064,148.91,6,0,1,0,5.04,0,0
TXN_15A0B40921,USR_5221,9.19,15,0,0,0,0.13,1,0
TXN_F2AD1065F0,USR_9759,46.88,9,0,0,0,0.43,0,0
TXN_7E8EA92030,USR_8675,7.9,13,0,0,0,3.03,0,0
TXN_CFC9D7C917,USR_7764,43.96,14,0,0,0,22.38,0,0
TXN_42CA842ACE,USR_7960,21.95,8,1,1,0,5.94,0,0
TXN_26E0441E03,USR_7451,82.82,15,0,1,0,2.53,0,0
TXN_7767C0930F,USR_3006,26.75,9,0,0,0,6.11,0,0
TXN_BD12A5F581,USR_8094,143.37,21,0,1,0,5.31,0,0
TXN_F0C8D6A935,USR_7317,68.67,9,0,0,0,15.61,0,0
TXN_5CEEE658A0,USR_2595,39.61,12,0,0,1,21.46,0,0
TXN_7BB52E8B48,USR_5198,120.63,15,0,0,0,32.01,0,0
TXN_514717B56D,USR_7960,371.09,13,0,0,0,24.88,0,0
TXN_628FFC802E,USR_9811,26.79,14,0,0,0,19.25,0,0
TXN_4238ECDE8B,USR_4773,17.73,12,0,0,0,6.59,0,0
TXN_548B75B8BD,USR_7659,201.31,22,0,0,0,22.5,0,0
TXN_7F3943F9E4,USR_9581,7.31,7,0,0,0,1.61,0,0
TXN_281AD02173,USR_5665,15.45,12,0,0,0,27.83,0,0
TXN_6AA53A92B3,USR_9331,44.55,18,0,0,0,0.92,0,0
TXN_DEF0D8239E,USR_8969,332.93,15,0,0,0,8.79,0,0
TXN_D12628E8DE,USR_9817,66.49,10,0,0,0,29.56,0,0
TXN_76FC4671E3,USR_1863,48.4,10,0,0,0,30.12,0,0
TXN_24152C1263,USR_8701,29.9,22,0,0,0,14.74,0,0
TXN_2EC8BB4DCD,USR_3838,46.47,8,0,0,0,16.46,0,0
TXN_3EC4842DEA,USR_4818,45.52,12,0,0,0,2.39,0,0
TXN_774CD88F9F,USR_1226,345.73,15,0,0,0,59.91,0,0
TXN_B03EA93183,USR_6382,30.49,14,0,0,0,3.97,0,0
TXN_73143314E9,USR_9955,1600.2,4,1,0,1,4348.43,0,1
TXN_793BBAA7BF,USR_8876,32.71,12,0,0,0,42.18,0,0
TXN_2BAD1EA41B,USR_9264,103.91,9,0,0,0,29.22,0,0
TXN_C57968AED0,USR_7873,6.18,20,0,0,0,11.04,0,0
TXN_9D02E8CF42,USR_4244,10.64,22,0,0,0,14.65,0,0
TXN_49CE7FF475,USR_8055,233.38,11,0,0,0,1.96,0,0
TXN_E4B3304580,USR_2695,15.56,9,0,0,0,28.89,0,0
TXN_152D59301F,USR_3840,70.89,8,0,0,0,3.94,0,0
TXN_F75A91A8B2,USR_5732,43.02,12,0,0,0,94.8,0,0
TXN_9CEDBB5C25,USR_1690,53.95,13,1,0,0,0.7,0,0
TXN_9F273117F5,USR_3173,1667.85,5,1,1,0,1022.77,0,1
TXN_B16B78AE99,USR_7326,34.87,8,0,0,0,17.99,0,0
TXN_7D47A6C361,USR_9143,19.34,16,0,0,0,11.92,0,0
TXN_A1D4A389D8,USR_9714,648.66,0,1,1,1,10828.72,0,1
TXN_406FF37738,USR_2521,44.65,12,0,0,0,19.27,0,0
TXN_1C9D5E3F19,USR_2946,10.02,8,0,0,0,6.08,0,0
TXN_012FD1455E,USR_6136,53.48,10,0,1,0,16.21,0,0
TXN_888EB9B539,USR_9268,80.73,16,0,0,0,0.63,0,0
TXN_D4E2CCC10D,USR_1749,146.95,13,0,0,0,9.46,0,0
TXN_7E73551FFA,USR_2035,48.32,12,0,0,0,1.73,0,0
TXN_1816EA51E0,USR_3917,0.18,4,1,1,1,10636.11,1,1
TXN_F20209679C,USR_8916,39.54,12,0,0,0,26.68,0,0
TXN_637DA35BF5,USR_8421,35.35,14,0,0,0,19.34,0,0
TXN_F4E292B3A7,USR_3555,50.74,15,0,1,0,47.58,0,0
TXN_D6C3E3ADA6,USR_8647,596.41,0,1,0,1,569.89,1,1
TXN_A531294F20,USR_7834,48.34,15,0,0,0,5.26,0,0
TXN_F6E8E72C36,USR_4343,104.33,16,0,0,0,38.83,0,0
TXN_518EDE26F7,USR_1331,37.88,23,0,0,1,62.16,0,0
TXN_A3B3B457AF,USR_6039,62.15,22,1,0,0,24.36,0,0
TXN_68D150DE08,USR_7528,291.94,9,1,0,0,7.22,0,0
TXN_E3C2CD3D74,USR_1054,61.44,14,0,0,0,14.67,0,0
TXN_D6C8C6D41D,USR_1609,81.56,15,0,0,0,12.81,0,0
TXN_68DC36E56F,USR_1913,112.05,6,0,0,1,5.12,0,0
TXN_0BEAC00A6B,USR_6678,37.84,10,0,0,0,25.58,0,0
TXN_2873CE92F8,USR_3058,42.17,16,0,0,0,9.08,0,0
TXN_52FE2BCA88,USR_7654,81.57,0,0,0,0,17.56,0,0
TXN_9193B2FE75,USR_6154,128.04,13,0,0,0,10.05,0,0
TXN_4CF011A726,USR_3665,3.27,11,0,0,0,31.1,0,0
TXN_8927A972EE,USR_3957,36.07,1,0,0,0,8.16,0,0
TXN_7E597F62CB,USR_6976,183.6,8,0,0,1,17.74,0,0
TXN_2F098C09FE,USR_2286,147.36,13,0,0,0,20.35,0,0
TXN_38D083525C,USR_6950,306.74,18,0,0,0,11.39,0,0
TXN_07AC25FCC5,USR_9754,178.7,9,0,0,1,5.25,0,0
TXN_C70C8E8A2A,USR_5692,74.24,14,0,1,0,5.16,0,0
TXN_2883522B12,USR_8050,119.56,17,1,0,0,35.11,0,0
TXN_5E6C783FAC,USR_5225,37.27,20,0,0,0,28.03,0,0
TXN_BE7B8A490E,USR_9115,45.22,22,1,0,0,5.41,0,0
TXN_33182536E5,USR_4281,92.1,12,0,0,0,28.3,0,0
TXN_582BD51FCB,USR_7091,59.74,15,0,0,0,22.36,0,0
TXN_2B213326E7,USR_9143,84.06,16,0,0,0,4.45,0,0
TXN_9264624774,USR_8717,39.63,16,0,0,0,13.0,0,0
TXN_1AE55C8C4A,USR_8609,408.41,19,0,0,1,21.2,0,0
TXN_6B373C19C4,USR_4827,0.59,22,1,1,0,13520.56,1,1
TXN_0CDC510C5D,USR_9301,151.23,17,0,0,0,30.9,0,0
TXN_4297140444,USR_7744,267.21,11,0,0,0,3.1,0,0
TXN_E507322DAA,USR_6906,168.46,2,0,0,0,1.12,0,0
TXN_5AF0A97A24,USR_8255,102.73,11,0,0,0,6.63,0,0
TXN_43416E257A,USR_4644,34.02,8,0,0,0,7.88,0,0
TXN_CF59FA4983,USR_1458,84.22,11,0,0,0,4.36,0,0
TXN_621AA4553F,USR_4936,326.32,12,0,1,0,3.58,0,0
TXN_75C0317761,USR_5409,109.62,19,0,1,0,0.68,0,0
TXN_DB36ABC494,USR_2806,125.61,17,0,0,0,0.55,0,0
TXN_58D284DF20,USR_2114,84.65,19,0,0,0,18.52,0,0
TXN_201C3C4D13,USR_2249,50.21,12,0,0,1,2.87,0,0
TXN_201593AA72,USR_1448,54.48,8,0,0,1,9.48,0,0
TXN_CBD339F784,USR_7377,462.95,23,0,0,0,9.67,0,0
TXN_51026DAA0B,USR_9583,50.58,13,0,0,0,11.74,0,0
TXN_0743EE8126,USR_6043,204.92,16,0,0,0,13.7,0,0
TXN_F595CAE550,USR_1084,194.68,10,0,0,0,9.67,0,0
TXN_88E5F85801,USR_1810,131.39,17,0,0,0,2.52,0,0
TXN_FA3BF146C6,USR_3014,41.88,11,0,0,0,17.66,0,0
TXN_2D659DE61D,USR_1168,66.79,18,0,0,0,15.29,0,0
TXN_9BD475AD05,USR_2884,57.63,1,0,0,0,12.47,0,0
TXN_0063B542D2,USR_3237,611.45,22,1,1,0,5879.61,0,1
TXN_241E700AE6,USR_6322,17.04,7,0,0,0,18.78,0,0
TXN_EDE3AE39A0,USR_8850,22.34,15,0,0,0,27.03,0,0
TXN_21F04CD648,USR_7956,33.35,14,0,0,0,2.79,0,0
TXN_25D5B6A4B5,USR_4712,81.99,20,0,0,0,14.78,0,0
TXN_194A1FEF65,USR_5290,10.37,18,0,0,0,9.48,0,0
TXN_6CAE2114C2,USR_5023,82.83,18,0,0,0,5.42,0,0
TXN_26660CBE6A,USR_7008,104.33,4,0,0,0,16.5,0,0
TXN_B828CC3303,USR_3753,0.03,23,1,1,1,10782.52,0,1
TXN_E6BC03EB3D,USR_3775,50.58,6,0,0,0,2.15,0,0
TXN_D0CB39E459,USR_2898,28.45,8,0,0,0,8.06,0,0
TXN_6C00014DE6,USR_2904,28.57,13,0,0,0,16.78,0,0
TXN_3FC91E907E,USR_5138,9.44,16,0,0,0,16.11,0,0
TXN_82A8A82D3B,USR_1432,135.2,6,0,1,0,49.08,0,0
TXN_F6B350A5A4,USR_9102,20.64,21,0,0,0,1.06,0,0
TXN_FC904B34DA,USR_6364,24.84,12,0,0,0,0.95,0,0
TXN_CFD9DB62AC,USR_7782,32.16,16,0,0,0,12.24,0,0
TXN_B004D27B9C,USR_1922,613.88,14,0,0,0,22.58,0,0
TXN_3F09FA9FEC,USR_7444,23.7,6,0,0,0,1.14,0,0
TXN_F643D70377,USR_2733,15.79,19,0,0,0,62.08,0,0
TXN_0E58607CC7,USR_7681,47.91,8,0,0,0,11.84,0,0
TXN_006C55E60E,USR_1715,176.09,2,0,0,0,12.57,0,0
TXN_FE6C6C79AE,USR_1239,65.42,8,0,0,0,5.99,0,0
TXN_3297842CE5,USR_3537,86.92,16,0,0,0,28.92,0,0
TXN_30E8C06732,USR_4444,3219.58,23,1,1,1,2341.86,1,1
TXN_D2B428CAE2,USR_4718,366.66,16,0,0,0,6.52,0,0
TXN_7828A69310,USR_8207,26.59,10,0,0,0,11.58,0,0
TXN_F773734073,USR_9159,0.58,3,0,1,1,1884.75,1,1
TXN_54AE629E87,USR_2086,12.82,7,0,0,0,20.08,0,0
TXN_F25B05D1C8,USR_5865,45.1,13,0,0,0,4.23,0,0
TXN_5189DA5A9C,USR_3283,19.91,16,0,0,0,17.83,0,0
TXN_85C6BC8930,USR_4231,54.8,9,1,0,0,15.51,0,0
TXN_85F904359B,USR_5145,33.41,8,0,1,0,51.52,0,0
TXN_758C8E1CE5,USR_9011,8.66,11,0,1,0,15.89,0,0
TXN_9F464336D7,USR_2002,24.72,17,0,0,0,35.92,0,0
TXN_71EFCA4AB8,USR_3175,67.42,7,0,0,0,25.09,0,0
TXN_D95CEB4155,USR_9392,20.88,20,0,0,0,13.91,0,0
TXN_3D770D297A,USR_3801,26.08,19,0,0,0,68.28,0,0
TXN_DC49D2BED2,USR_6409,5.82,18,0,0,0,29.41,0,0
TXN_98C9DE8533,USR_5396,28.93,11,1,0,0,15.01,0,0
TXN_A1D5F0F00C,USR_5980,229.7,2,0,0,1,17.03,0,0
TXN_DC907302AF,USR_5337,39.16,18,0,0,0,22.76,0,0
TXN_6C81B05060,USR_6136,105.17,15,0,0,0,10.32,0,0
TXN_A43E6C700D,USR_9393,19.84,13,0,0,0,20.06,0,0
TXN_E3E90B9C4B,USR_5350,179.54,15,0,0,0,1.79,0,0
TXN_0FC51CD3A9,USR_6551,85.91,22,0,0,0,21.97,0,0
TXN_FC0D6D75E4,USR_9683,13.47,22,0,1,0,18.53,0,0
TXN_96769B04EB,USR_6066,102.43,19,0,0,0,21.28,0,0
TXN_F9C841EC6D,USR_8424,30.01,11,0,0,0,11.42,0,0
TXN_FA33150A01,USR_9054,129.92,21,0,0,0,16.3,0,0
TXN_5CC157B544,USR_4411,36.96,10,0,0,0,1.9,0,0
TXN_18B5FF40C9,USR_2172,75.47,0,0,0,0,18.08,0,0
TXN_F0DED6E793,USR_5558,136.16,8,0,0,0,2.16,0,0
TXN_A3DF40E983,USR_8904,3051.29,5,1,1,1,14147.0,1,1
TXN_E3E8669C29,USR_6043,16.67,13,0,0,0,4.94,0,0
TXN_A54272F07F,USR_9453,75.31,6,0,0,0,9.72,0,0
TXN_4DA9F6861B,USR_1400,0.97,3,1,0,1,13402.37,1,1
TXN_74C3A3BA53,USR_8270,31.49,17,0,0,0,9.22,0,0
TXN_77AD96BCE2,USR_7387,160.34,19,0,0,0,0.6,0,0
TXN_4869CA5713,USR_5294,14.36,1,0,1,0,29.25,0,0
TXN_A211348587,USR_2280,60.51,11,0,0,0,13.69,0,0
TXN_F75E86A730,USR_1347,72.06,3,0,0,0,10.68,0,0
TXN_7C959B8465,USR_3925,70.52,11,0,0,0,13.81,0,0
TXN_C258333E55,USR_1702,3628.55,22,1,1,1,5582.8,1,1
TXN_1DA2DA5297,USR_7398,16.71,10,0,0,0,38.21,0,0
TXN_A6A1995375,USR_6779,38.76,20,0,0,0,12.86,0,0
TXN_451722F6DB,USR_3760,32.07,21,0,0,0,13.02,0,0
TXN_4572CED962,USR_2920,94.53,7,0,0,0,2.31,0,0
TXN_1EE824125B,USR_4959,2235.02,1,1,1,0,9255.5,1,1
TXN_63BF169FE1,USR_3280,32.67,9,0,0,0,10.49,0,0
TXN_A076FB5B71,USR_4357,5.12,10,0,1,0,11.09,0,0
TXN_F74021F6D8,USR_3734,194.54,4,0,0,0,34.16,0,0
TXN_F48B83ABA8,USR_1109,408.99,20,0,0,0,26.04,0,0
TXN_5800C5BD80,USR_4680,20.54,11,1,0,0,11.55,0,0
TXN_CCFEFC45D2,USR_4936,44.39,13,0,0,0,17.55,0,0
TXN_33EE15F601,USR_6269,148.62,16,0,0,0,1.49,0,0
TXN_5508EFB052,USR_9798,85.87,8,0,0,0,10.49,0,0
TXN_59D0596C82,USR_2308,25.13,17,0,0,0,12.38,0,0
TXN_C1DA5D3CC4,USR_4538,16.55,9,0,1,0,3.2,0,0
TXN_3207CF326D,USR_4795,1.0,22,1,1,1,5396.27,0,1
TXN_F16624EC30,USR_9041,30.23,17,0,0,0,46.26,0,0
TXN_FCC5CFCB3D,USR_7109,106.82,11,0,0,0,20.1,0,0
TXN_BE54E3D589,USR_5164,71.06,6,0,0,0,3.64,0,0
TXN_4CC327C60C,USR_8010,12.53,10,0,0,0,17.66,0,0
TXN_B90314DE58,USR_3392,33.96,5,0,0,0,25.73,0,0
TXN_3E24AF805D,USR_1666,0.79,5,1,1,0,10620.24,1,1
TXN_F8EAB27E94,USR_7799,569.81,14,0,0,1,13.57,0,0
TXN_4AF3033FBC,USR_4863,147.89,5,0,0,0,22.9,0,0
TXN_B3BC290E1A,USR_9680,6.17,11,0,0,0,11.13,1,0
TXN_37A3EDC103,USR_4644,61.52,15,0,0,0,7.28,0,0
TXN_FD883FDC0C,USR_9298,299.24,14,0,0,0,8.54,0,0
TXN_2FC90AC5B2,USR_7979,133.57,15,1,0,0,15.58,0,0
TXN_44FD934E4E,USR_7236,73.48,14,0,0,0,21.73,0,0
TXN_54DB3FFB05,USR_8904,91.91,20,0,0,0,16.09,0,0
TXN_75D830A71A,USR_4027,187.9,9,0,0,0,3.82,0,0
TXN_B93C20E7CC,USR_2191,158.92,20,0,0,0,9.2,0,0
TXN_A84FF4B686,USR_7147,195.28,9,0,0,0,1.93,0,0
TXN_2D64E6031D,USR_7605,105.65,7,0,1,0,27.96,0,0
TXN_82F8938DB1,USR_8977,19.54,11,0,0,0,44.42,0,0
TXN_9DB38B76C3,USR_2697,13.2,5,0,0,0,17.92,1,0
TXN_80EDBFA777,USR_6988,115.27,23,0,0,0,6.25,0,0
TXN_10F3394E16,USR_5022,61.48,14,0,0,0,7.66,0,0
TXN_1697F55757,USR_8503,17.32,11,0,0,0,9.44,0,0
TXN_3E2C99356F,USR_1314,39.63,9,0,0,0,80.8,0,0
TXN_BF0EA15324,USR_5633,43.91,20,0,0,0,12.13,0,0
TXN_E95295A0A8,USR_9681,39.08,16,0,0,0,9.54,0,0
TXN_0CA3242597,USR_9500,61.98,15,1,0,0,8.19,0,0
TXN_5B4AC98588,USR_3510,44.7,10,0,0,0,1.78,0,0
TXN_FCFB0E868A,USR_3944,224.48,19,0,0,0,18.06,0,0
TXN_0905C88625,USR_5225,158.75,13,0,0,0,4.11,0,0
TXN_696DC0004F,USR_1728,14.81,7,0,0,0,6.22,0,0
TXN_F5554963A7,USR_7572,73.41,11,0,0,0,22.77,0,0
TXN_64D46B6300,USR_4003,278.47,12,0,0,0,27.34,0,0
TXN_360CD70B89,USR_8647,27.47,9,0,0,1,0.86,0,0
TXN_AAE1182A6E,USR_4137,142.52,11,0,0,0,17.37,0,0
TXN_C6293BB07A,USR_8804,156.27,12,0,0,0,11.76,0,0
TXN_0C7DAD001A,USR_1206,4213.36,4,1,1,1,12382.38,1,1
TXN_2E59D7AAD2,USR_2140,24.72,9,0,0,0,3.47,0,0
TXN_B685C86BCE,USR_1774,31.64,13,1,0,0,10.73,0,0
TXN_D98ABD9677,USR_3392,64.48,16,0,0,0,12.84,0,0
TXN_5EA997F184,USR_7337,45.43,7,0,0,0,3.94,0,0
TXN_A7D7230EDF,USR_8661,50.54,6,0,0,0,50.29,0,0
TXN_E34E0745FC,USR_8432,21.88,10,0,0,0,20.21,0,0
